PRODUCT_ID,RAW_PR_CATEGORY,CUSTOM_RATING,COLOR_VARIANT,COLOR_VARIANT_HEXCODE,STOCK_STATUS,MANFACTURING_DATE,CARRIER_SIZE,LIMITED_STOCK,ACTIVE_FOR_SALE,PRODUCT_BIZ_STATUS,AUTOMATIC_PROLONGATION,AUTOMATIC_PROLONGATION_PERIOD,UPSELL_AVAILABILITY,SELLER_ID,SKU_ITEM,ASSORTMENT_PRIORITY,NEGAT_IND,PROMO_THEME
549830666,Clothing,5,Purple,#1dcd9f,OOS,07-07-2018,Heavy Fr,FALSE,FALSE,Sale Type,FALSE,25,TRUE,964716140,6199437152,FALSE,Yes,E-mail
259256889,Shoes,2,Orange,#d301c4,OOS,22-07-2020,Low Fr,FALSE,TRUE,Trust Type,TRUE,22,FALSE,201394581,1728383358,TRUE,No,Unique
630407738,Baby,2,Maroon,#8b05c6,Available,10-12-2018,Medium Fr,TRUE,FALSE,Trust Type,FALSE,28,TRUE,654796662,329622277,TRUE,No,Referral
560960907,Health,2,Aquamarine,#26caf2,Available,17-09-2019,Low Fr,TRUE,TRUE,Sale Type,FALSE,32,FALSE,904715812,930411811,TRUE,No,TeleM
426106231,Books,2,Crimson,#e4e2c3,OOS,17-04-2020,Heavy Fr,TRUE,FALSE,Self Type,FALSE,33,TRUE,36351858,4641912491,TRUE,Yes,E-mail
679295063,Sports,1,Pink,#66bbe4,SOS,18-07-2021,Low Fr,FALSE,FALSE,Trust Type,TRUE,6,FALSE,466231166,4027629442,TRUE,Yes,E-mail
62238048,Shoes,1,Yellow,#1c415c,Available,19-01-2019,Heavy Fr,TRUE,FALSE,Trust Type,TRUE,13,FALSE,493612825,9212313043,FALSE,Yes,TeleM
404020358,Outdoors,5,Mauv,#eb1b56,SOS,23-08-2020,Low Fr,FALSE,TRUE,Sale Type,FALSE,6,TRUE,476115779,6629871170,TRUE,No,E-mail
336707814,Games,5,Red,#d3a037,SOS,24-02-2020,Heavy Fr,TRUE,TRUE,Sale Type,FALSE,31,TRUE,441260559,6994054179,FALSE,No,E-mail
477165003,Music,4,Fuscia,#9024eb,SOS,11-01-2020,Low Fr,FALSE,FALSE,Sale Type,TRUE,24,TRUE,963896605,2860584323,TRUE,Yes,TeleM
695557507,Outdoors,2,Mauv,#0a6eb9,OOS,14-01-2018,Heavy Fr,FALSE,TRUE,Trust Type,TRUE,10,FALSE,280501574,3538414475,FALSE,No,Unique
765438995,Clothing,4,Puce,#bfe59d,OOS,07-07-2020,Heavy Fr,TRUE,FALSE,Comm Type,TRUE,35,FALSE,589044272,1388639874,FALSE,Yes,Website
548451098,Outdoors,4,Aquamarine,#6afa8e,SOS,29-07-2021,Low Fr,FALSE,TRUE,Sale Type,TRUE,29,FALSE,22977398,1914262786,FALSE,No,Website
450488025,Games,2,Violet,#801712,Available,29-07-2021,Heavy Fr,TRUE,FALSE,Self Type,FALSE,28,FALSE,226226548,5263144423,TRUE,Yes,Website
62698948,Sports,4,Goldenrod,#f3f129,OOS,05-12-2020,Heavy Fr,FALSE,FALSE,Comm Type,FALSE,10,FALSE,326902309,1540679144,FALSE,Yes,Unique
147968397,Computers,4,Green,#310017,SOS,04-07-2021,Low Fr,TRUE,FALSE,Sale Type,FALSE,13,TRUE,887274884,9779154337,TRUE,No,E-mail
740221263,Automotive,5,Blue,#5c829d,SOS,26-03-2021,Low Fr,FALSE,TRUE,Sale Type,FALSE,34,FALSE,487072093,5029248617,TRUE,Yes,TeleM
700890494,Home,3,Turquoise,#35072c,OOS,28-03-2022,Heavy Fr,FALSE,FALSE,Comm Type,TRUE,29,TRUE,915314616,302420215,FALSE,Yes,TeleM
551224132,Industrial,3,Pink,#88fd01,Available,10-11-2018,Medium Fr,TRUE,FALSE,Sale Type,TRUE,15,FALSE,278888420,8941133246,TRUE,Yes,E-mail
216813600,Kids,3,Red,#edb49f,OOS,24-03-2022,Low Fr,FALSE,TRUE,Sale Type,FALSE,33,TRUE,519966077,2827954583,TRUE,Yes,TeleM
728696020,Automotive,3,Red,#239975,SOS,29-01-2019,Heavy Fr,TRUE,FALSE,Sale Type,TRUE,25,TRUE,908874854,4417142076,FALSE,Yes,Unique
144935837,Toys,1,Aquamarine,#c69ab5,Available,22-06-2020,Low Fr,TRUE,FALSE,Self Type,TRUE,8,TRUE,707436795,5127947072,TRUE,Yes,Website
950899263,Beauty,3,Fuscia,#2bcd51,SOS,28-06-2019,Heavy Fr,TRUE,FALSE,Sale Type,FALSE,28,FALSE,902393153,8672623479,TRUE,No,TeleM
546641735,Electronics,5,Blue,#6b0f04,Available,30-10-2020,Low Fr,FALSE,TRUE,Comm Type,FALSE,8,FALSE,60467624,2349323609,TRUE,Yes,E-mail
969971956,Health,4,Purple,#17577f,SOS,02-01-2019,Medium Fr,TRUE,FALSE,Self Type,FALSE,32,TRUE,698050444,6282059372,TRUE,No,Unique
98693341,Tools,2,Aquamarine,#1abd80,OOS,16-10-2020,Heavy Fr,TRUE,TRUE,Self Type,FALSE,25,TRUE,587901592,8252629067,TRUE,Yes,Unique
891757382,Outdoors,1,Pink,#30e1d3,SOS,27-02-2021,Medium Fr,TRUE,FALSE,Comm Type,FALSE,26,TRUE,418663803,8176776386,FALSE,Yes,TeleM
325403117,Clothing,5,Green,#2bb3fa,OOS,12-02-2018,Low Fr,TRUE,FALSE,Comm Type,TRUE,15,FALSE,935738845,80362672,TRUE,Yes,Website
708957919,Movies,1,Goldenrod,#e50016,OOS,03-06-2022,Heavy Fr,FALSE,FALSE,Self Type,FALSE,33,FALSE,833048726,8936118781,TRUE,No,TeleM
499609133,Jewelery,1,Teal,#c388e4,OOS,23-08-2020,Low Fr,FALSE,FALSE,Comm Type,FALSE,31,TRUE,493820870,608682543,TRUE,No,Referral
688306827,Shoes,4,Green,#fed03b,Available,12-06-2022,Low Fr,FALSE,TRUE,Comm Type,TRUE,34,FALSE,161343243,3554784605,TRUE,Yes,Unique
983902293,Kids,5,Aquamarine,#627254,Available,02-11-2021,Low Fr,TRUE,FALSE,Comm Type,FALSE,35,TRUE,986437918,1039789714,FALSE,No,Referral
520686948,Jewelery,5,Puce,#0ca3ed,Available,03-11-2018,Heavy Fr,TRUE,TRUE,Sale Type,FALSE,32,TRUE,113390064,799451320,FALSE,No,Unique
141304451,Baby,1,Puce,#ff2b13,OOS,06-12-2017,Low Fr,TRUE,FALSE,Trust Type,FALSE,37,FALSE,564413349,943928176,FALSE,Yes,TeleM
946642568,Electronics,2,Fuscia,#6e112e,SOS,15-09-2019,Low Fr,FALSE,TRUE,Self Type,TRUE,22,TRUE,346603383,9777419449,TRUE,No,Website
569045827,Health,4,Red,#c0ca7f,OOS,17-04-2020,Low Fr,FALSE,TRUE,Comm Type,TRUE,23,FALSE,474452769,7351936056,FALSE,No,Website
327843681,Baby,1,Pink,#8b0aa6,Available,25-10-2021,Medium Fr,TRUE,FALSE,Comm Type,FALSE,13,TRUE,639917597,5562829347,FALSE,No,Unique
674562466,Electronics,3,Puce,#a35c09,OOS,09-12-2017,Heavy Fr,FALSE,TRUE,Trust Type,TRUE,35,TRUE,405147455,425210472,TRUE,Yes,Referral
984930138,Garden,4,Khaki,#9c19c3,OOS,12-03-2018,Medium Fr,TRUE,TRUE,Sale Type,TRUE,32,TRUE,932985038,3979259099,FALSE,Yes,Website
342758787,Computers,2,Crimson,#dbc19f,OOS,14-12-2018,Low Fr,TRUE,TRUE,Self Type,TRUE,38,TRUE,633153728,4717620461,FALSE,No,TeleM
207055687,Kids,1,Maroon,#296fd3,OOS,29-01-2017,Low Fr,FALSE,FALSE,Sale Type,TRUE,21,TRUE,605830415,976357860,FALSE,No,TeleM
801016688,Automotive,5,Red,#677454,Available,24-05-2020,Heavy Fr,TRUE,TRUE,Self Type,FALSE,2,TRUE,2884288,1637924445,TRUE,No,Website
588735108,Outdoors,1,Indigo,#39d927,SOS,29-07-2020,Medium Fr,TRUE,TRUE,Trust Type,TRUE,27,FALSE,160657345,2180504160,TRUE,Yes,Unique
904553519,Games,1,Pink,#85516a,Available,26-06-2022,Heavy Fr,TRUE,FALSE,Comm Type,TRUE,8,FALSE,425242046,545216184,FALSE,Yes,Unique
780146162,Music,4,Puce,#f31976,Available,15-01-2022,Low Fr,FALSE,TRUE,Comm Type,FALSE,27,TRUE,418515931,9014103239,TRUE,No,Unique
939014855,Games,5,Orange,#32e584,SOS,17-12-2019,Medium Fr,TRUE,FALSE,Sale Type,TRUE,37,FALSE,503498845,2349471179,TRUE,No,Website
16250639,Automotive,5,Blue,#ba4506,SOS,19-05-2020,Medium Fr,TRUE,FALSE,Self Type,FALSE,6,TRUE,673726404,4457386960,FALSE,Yes,TeleM
278743025,Industrial,4,Teal,#890731,OOS,04-11-2017,Heavy Fr,FALSE,FALSE,Comm Type,TRUE,29,TRUE,630463506,1377077861,FALSE,Yes,Website
336697237,Grocery,1,Crimson,#44999f,Available,05-09-2020,Medium Fr,TRUE,FALSE,Trust Type,FALSE,15,TRUE,745767832,552932590,TRUE,Yes,Unique
210185124,Shoes,2,Blue,#e50968,Available,05-10-2018,Heavy Fr,FALSE,FALSE,Comm Type,FALSE,6,FALSE,835633352,3185875257,TRUE,No,Unique
4184097,Home,2,Goldenrod,#030244,SOS,03-09-2020,Low Fr,FALSE,TRUE,Trust Type,FALSE,28,TRUE,554690204,7639702755,TRUE,No,Referral
102259394,Sports,3,Fuscia,#b7b1d1,Available,26-04-2019,Medium Fr,FALSE,TRUE,Sale Type,TRUE,10,FALSE,498009012,8818555154,TRUE,No,E-mail
563985337,Electronics,4,Violet,#b5e7a3,SOS,14-04-2020,Low Fr,FALSE,TRUE,Comm Type,TRUE,37,TRUE,670132404,5279753262,FALSE,No,Unique
219561796,Garden,2,Crimson,#cd55b0,Available,30-12-2019,Medium Fr,TRUE,FALSE,Trust Type,FALSE,28,FALSE,591469500,7290509897,TRUE,No,TeleM
937157818,Jewelery,1,Khaki,#e64173,Available,29-05-2020,Low Fr,TRUE,TRUE,Trust Type,TRUE,25,FALSE,851253119,5094854445,TRUE,Yes,Referral
911549080,Automotive,4,Blue,#909b3b,OOS,13-07-2019,Heavy Fr,FALSE,FALSE,Self Type,TRUE,8,TRUE,177901159,4328299387,FALSE,No,Website
906785287,Grocery,4,Khaki,#09edd0,SOS,11-05-2020,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,27,TRUE,709798391,2666598276,TRUE,Yes,Unique
578471005,Computers,5,Teal,#e5740e,Available,19-09-2021,Heavy Fr,FALSE,TRUE,Self Type,FALSE,2,FALSE,738795133,861885260,FALSE,Yes,TeleM
973731825,Garden,5,Yellow,#9610d4,SOS,13-09-2021,Medium Fr,TRUE,TRUE,Trust Type,FALSE,33,FALSE,941080510,9021225913,FALSE,No,Unique
395467870,Health,2,Aquamarine,#24e536,OOS,04-08-2018,Medium Fr,FALSE,TRUE,Trust Type,TRUE,33,TRUE,6153909,7809456342,FALSE,Yes,TeleM
926970083,Sports,5,Maroon,#b86b7a,OOS,03-11-2019,Heavy Fr,FALSE,FALSE,Sale Type,TRUE,10,FALSE,233960310,7253907736,FALSE,Yes,Unique
334327931,Jewelery,4,Indigo,#1fc394,Available,21-01-2018,Low Fr,TRUE,FALSE,Sale Type,FALSE,8,TRUE,425264966,8129675099,TRUE,Yes,Unique
